Field ID,Object,Idling Location,Idling Date,Idling_End,Idle Duration (in minutes),Idle Duration (in hours),Driving Shift,X,Y,,,,
227,1696,"7.04 km from Jabal Umm Jidyan, Sudan (SW)",07/04/2022,07/04/2022 07:51,00:18:00,0.30000000000,Morning Shift,33.076117,13.191162,,,,
228,1696,--,07/04/2022,07/04/2022 14:18,00:16:00,0.26666666700,Afternoon Shift,33.080513,13.137783,,,,
229,1696,--,07/04/2022,07/04/2022 14:42,00:23:00,0.38333333300,Afternoon Shift,33.080518,13.137727,,,,
230,1696,"2.36 km from Sufayyah, Sudan (NW)",07/04/2022,07/04/2022 18:23,00:30:00,0.50000000000,Afternoon Shift,32.929165,13.070783,,,,
231,1696,--,07/04/2022,07/04/2022 19:35,00:52:00,0.86666666700,Afternoon Shift,32.977535,13.164987,,,,
232,1696,"2.42 km from Sufayyah, Sudan (NW)",07/04/2022,--,00:53:00,0.88333333300,Night Shift,32.928382,13.071172,,,,
233,1694,--,07/04/2022,07/04/2022 01:41,01:06:00,1.10000000000,Night Shift,33.005373,13.148007,,,,
234,1694,"7.08 km from Jabal Umm Jidyan, Sudan (SW)",07/04/2022,07/04/2022 02:42,00:38:00,0.63333333300,Night Shift,33.076078,13.190843,,,,
235,1694,"7.01 km from Jabal Umm Jidyan, Sudan (SW)",07/04/2022,07/04/2022 03:18,00:32:00,0.53333333300,Night Shift,33.076445,13.191327,,,,
236,1694,"6.99 km from Jabal Umm Jidyan, Sudan (SW)",07/04/2022,07/04/2022 03:54,00:35:00,0.58333333300,Night Shift,33.076597,13.191467,,,,
237,1694,"2.45 km from Sufayyah, Sudan (NW)",07/04/2022,07/04/2022 07:55,00:23:00,0.38333333300,Morning Shift,32.929168,13.071630,,,,
238,1694,--,07/04/2022,07/04/2022 10:06,00:30:00,0.50000000000,Morning Shift,33.022918,13.146915,,,,
239,1694,--,07/04/2022,07/04/2022 12:52,00:52:00,0.86666666700,Morning Shift,33.020347,13.148117,,,,
240,1694,"2.34 km from Sufayyah, Sudan (NW)",07/04/2022,07/04/2022 16:50,00:18:00,0.30000000000,Afternoon Shift,32.929578,13.070688,,,,
241,1694,"2.39 km from Sufayyah, Sudan (NW)",07/04/2022,07/04/2022 17:49,00:41:00,0.68333333300,Afternoon Shift,32.928907,13.071048,,,,
242,1694,"2.39 km from Sufayyah, Sudan (NW)",07/04/2022,07/04/2022 18:29,00:39:00,0.65000000000,Afternoon Shift,32.928923,13.071077,,,,
243,1694,--,07/04/2022,07/04/2022 19:32,00:39:00,0.65000000000,Afternoon Shift,33.020548,13.148575,,,,
244,1694,"2.56 km from Sufayyah, Sudan (NE)",07/04/2022,07/04/2022 22:17,00:31:00,0.51666666700,Afternoon Shift,32.933750,13.072985,,,,
245,1694,"2.56 km from Sufayyah, Sudan (NE)",07/04/2022,07/04/2022 23:25,01:06:00,1.10000000000,Night Shift,32.933757,13.072995,,,,
246,1687,"2.36 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 04:38,00:16:00,0.26666666700,Night Shift,32.929235,13.070843,,,,
247,1687,"2.43 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 05:11,00:18:00,0.30000000000,Night Shift,32.929927,13.071613,,,,
248,1687,--,09/04/2022,09/04/2022 07:54,00:41:00,0.68333333300,Morning Shift,33.076162,13.137318,,,,
249,1687,"2.4 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 14:21,00:38:00,0.63333333300,Morning Shift,32.928290,13.071007,,,,
250,1687,"2.4 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 15:30,01:07:00,1.11666666700,Afternoon Shift,32.928257,13.071038,,,,
251,1687,"2.37 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 16:05,00:33:00,0.55000000000,Afternoon Shift,32.929218,13.070900,,,,
252,1687,"7.27 km from Jabal Umm Jidyan, Sudan (SW)",09/04/2022,09/04/2022 18:22,00:28:00,0.46666666700,Afternoon Shift,33.074240,13.189732,,,,
253,1687,"7.27 km from Jabal Umm Jidyan, Sudan (SW)",09/04/2022,09/04/2022 18:41,00:18:00,0.30000000000,Afternoon Shift,33.074157,13.189765,,,,
254,1687,"2.33 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 21:18,00:17:00,0.28333333300,Afternoon Shift,32.930882,13.070818,,,,
255,1687,"2.33 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 22:07,00:37:00,0.61666666700,Afternoon Shift,32.930883,13.070750,,,,
256,1687,"2.34 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 23:09,00:42:00,0.70000000000,Night Shift,32.930870,13.070852,,,,
257,1696,--,09/04/2022,09/04/2022 00:59,00:18:00,0.30000000000,Night Shift,33.077120,13.137288,,,,
258,1696,"2.33 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 02:51,00:19:00,0.31666666700,Night Shift,32.929432,13.070615,,,,
259,1696,"7.76 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 03:53,00:21:00,0.35000000000,Night Shift,32.918123,13.118135,,,,
260,1696,"2.3 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 13:04,00:27:00,0.45000000000,Morning Shift,32.929238,13.070255,,,,
261,1696,"2.38 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 14:26,00:55:00,0.91666666700,Morning Shift,32.928260,13.070852,,,,
262,1696,"2.36 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 15:19,00:51:00,0.85000000000,Afternoon Shift,32.929300,13.070872,,,,
263,1696,--,09/04/2022,09/04/2022 16:31,00:29:00,0.48333333300,Afternoon Shift,33.017600,13.145398,,,,
264,1696,--,09/04/2022,09/04/2022 18:36,00:48:00,0.80000000000,Afternoon Shift,33.017872,13.145308,,,,
265,1696,"2.33 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 20:15,00:30:00,0.50000000000,Afternoon Shift,32.929878,13.070643,,,,
266,1696,"2.64 km from Sufayyah, Sudan (NE)",09/04/2022,09/04/2022 21:28,00:16:00,0.26666666700,Afternoon Shift,32.934138,13.073678,,,,
267,1696,"2.36 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 22:28,00:43:00,0.71666666700,Afternoon Shift,32.928180,13.070608,,,,
268,1696,"2.39 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 23:04,00:33:00,0.55000000000,Night Shift,32.929157,13.071063,,,,
269,1690,"2.34 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 01:09,00:20:00,0.33333333300,Night Shift,32.929335,13.070665,,,,
270,1690,--,09/04/2022,09/04/2022 02:44,00:20:00,0.33333333300,Night Shift,32.963460,13.178995,,,,
271,1690,--,09/04/2022,09/04/2022 03:39,00:21:00,0.35000000000,Night Shift,32.957727,13.174878,,,,
272,1690,"2.37 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 06:47,00:53:00,0.88333333300,Night Shift,32.928307,13.070677,,,,
273,1690,"2.36 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 07:07,00:19:00,0.31666666700,Morning Shift,32.929268,13.070820,,,,
274,1690,"7.76 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 08:51,01:21:00,1.35000000000,Morning Shift,32.918090,13.118107,,,,
275,1690,"7.72 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 14:39,00:28:00,0.46666666700,Afternoon Shift,32.917415,13.117555,,,,
276,1690,"7.74 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 16:03,01:18:00,1.30000000000,Afternoon Shift,32.917807,13.117878,,,,
277,1690,"2.37 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 18:29,00:53:00,0.88333333300,Afternoon Shift,32.929213,13.070877,,,,
278,1690,--,09/04/2022,09/04/2022 19:53,00:21:00,0.35000000000,Afternoon Shift,33.017612,13.145412,,,,
279,1692,--,09/04/2022,09/04/2022 00:55,00:16:00,0.26666666700,Night Shift,33.019172,13.147058,,,,
280,1692,--,09/04/2022,09/04/2022 01:23,00:18:00,0.30000000000,Night Shift,33.018883,13.146762,,,,
281,1692,--,09/04/2022,09/04/2022 02:02,00:21:00,0.35000000000,Night Shift,33.022267,13.138510,,,,
282,1692,"2.63 km from Sufayyah, Sudan (NE)",09/04/2022,09/04/2022 05:33,00:16:00,0.26666666700,Night Shift,32.934098,13.073637,,,,
283,1692,--,09/04/2022,09/04/2022 06:39,00:22:00,0.36666666700,Morning Shift,33.018905,13.146870,,,,
284,1692,"2.37 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 09:06,00:31:00,0.51666666700,Morning Shift,32.928238,13.070715,,,,
285,1692,"2.37 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 10:03,00:55:00,0.91666666700,Morning Shift,32.929258,13.070905,,,,
286,1692,"2.37 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 13:23,00:20:00,0.33333333300,Morning Shift,32.929292,13.070912,,,,
287,1692,"2.37 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 15:10,01:34:00,1.56666666700,Morning Shift,32.928353,13.070748,,,,
288,1692,"7.26 km from Jabal Umm Jidyan, Sudan (SW)",09/04/2022,09/04/2022 16:52,00:29:00,0.48333333300,Afternoon Shift,33.074313,13.189820,,,,
289,1692,"2.35 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 20:51,00:51:00,0.85000000000,Afternoon Shift,32.929592,13.070783,,,,
290,1692,"2.37 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 22:58,01:15:00,1.25000000000,Afternoon Shift,32.928300,13.070723,,,,
291,1691,--,09/04/2022,09/04/2022 01:04,00:57:00,0.95000000000,Night Shift,33.077740,13.137355,,,,
292,1691,--,09/04/2022,09/04/2022 01:33,00:26:00,0.43333333300,Night Shift,33.077123,13.137362,,,,
293,1691,"2.43 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 05:01,00:22:00,0.36666666700,Night Shift,32.929798,13.071522,,,,
294,1691,"2.36 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 06:42,00:23:00,0.38333333300,Morning Shift,32.928282,13.070595,,,,
295,1691,"2.38 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 07:44,00:31:00,0.51666666700,Morning Shift,32.928283,13.070842,,,,
296,1691,"2.37 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 08:40,00:55:00,0.91666666700,Morning Shift,32.929250,13.070922,,,,
297,1691,--,09/04/2022,09/04/2022 10:02,00:40:00,0.66666666700,Morning Shift,33.017963,13.145898,,,,
298,1691,"2.36 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 13:05,00:17:00,0.28333333300,Morning Shift,32.929278,13.070862,,,,
299,1691,"2.36 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 13:23,00:17:00,0.28333333300,Morning Shift,32.929277,13.070827,,,,
300,1691,"2.38 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 14:04,00:33:00,0.55000000000,Morning Shift,32.928310,13.070787,,,,
301,1691,"2.37 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 15:08,01:01:00,1.01666666700,Afternoon Shift,32.929252,13.070903,,,,
302,1691,--,09/04/2022,09/04/2022 16:59,00:16:00,0.26666666700,Afternoon Shift,33.020425,13.143133,,,,
303,1691,"2.37 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 18:36,00:39:00,0.65000000000,Afternoon Shift,32.929598,13.070948,,,,
304,1691,"2.37 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 23:19,00:28:00,0.46666666700,Night Shift,32.928353,13.070728,,,,
305,1691,"2.37 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 23:42,00:22:00,0.36666666700,Night Shift,32.929363,13.070908,,,,
306,1694,--,09/04/2022,09/04/2022 00:26,00:26:00,0.43333333300,Night Shift,33.018238,13.145860,,,,
307,1694,--,09/04/2022,09/04/2022 01:58,00:30:00,0.50000000000,Night Shift,33.022373,13.138248,,,,
308,1694,--,09/04/2022,09/04/2022 04:39,00:16:00,0.26666666700,Night Shift,33.025855,13.134478,,,,
309,1694,"2.38 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 06:46,00:51:00,0.85000000000,Night Shift,32.928260,13.070853,,,,
310,1694,"2.39 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 07:42,00:30:00,0.50000000000,Morning Shift,32.928932,13.071012,,,,
311,1694,"2.41 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 08:58,01:14:00,1.23333333300,Morning Shift,32.928248,13.071063,,,,
312,1694,"2.57 km from Sufayyah, Sudan (NE)",09/04/2022,09/04/2022 09:36,00:24:00,0.40000000000,Morning Shift,32.933855,13.073105,,,,
313,1694,"2.88 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 12:22,00:45:00,0.75000000000,Morning Shift,32.930020,13.075692,,,,
314,1694,"7.62 km from Jabal Umm Jidyan, Sudan (SW)",09/04/2022,09/04/2022 16:41,00:18:00,0.30000000000,Afternoon Shift,33.071230,13.187512,,,,
315,1694,"7.72 km from Jabal Umm Jidyan, Sudan (SW)",09/04/2022,09/04/2022 18:47,02:05:00,2.08333333300,Afternoon Shift,33.070377,13.186975,,,,
316,1694,--,09/04/2022,09/04/2022 20:34,01:12:00,1.20000000000,Afternoon Shift,32.972772,13.141490,,,,
317,1694,--,09/04/2022,09/04/2022 21:21,00:43:00,0.71666666700,Afternoon Shift,32.972517,13.141422,,,,
318,1694,"2.39 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 22:37,00:18:00,0.30000000000,Night Shift,32.928425,13.070947,,,,
319,1694,"2.39 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 23:09,00:31:00,0.51666666700,Night Shift,32.928337,13.070938,,,,
320,1694,--,09/04/2022,09/04/2022 23:57,00:18:00,0.30000000000,Night Shift,33.016813,13.144227,,,,
321,1683,"2.35 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 00:55,00:55:00,0.91666666700,Night Shift,32.928288,13.070562,,,,
322,1683,--,09/04/2022,09/04/2022 03:45,00:23:00,0.38333333300,Night Shift,33.079807,13.123953,,,,
323,1683,"2.35 km from Sufayyah, Sudan (NW)",09/04/2022,09/04/2022 23:03,00:41:00,0.68333333300,Night Shift,32.928348,13.070577,,,,
324,1694,--,10/04/2022,10/04/2022 02:07,00:33:00,0.55000000000,Night Shift,33.023697,13.132507,,,,
325,1694,--,10/04/2022,10/04/2022 08:26,00:22:00,0.36666666700,Morning Shift,33.016768,13.144477,,,,
326,1694,--,10/04/2022,10/04/2022 08:52,00:25:00,0.41666666700,Morning Shift,33.016208,13.143805,,,,
327,1694,"2.37 km from Sufayyah, Sudan (NW)",10/04/2022,10/04/2022 14:15,00:41:00,0.68333333300,Morning Shift,32.928438,13.070742,,,,
328,1694,"2.36 km from Sufayyah, Sudan (NW)",10/04/2022,10/04/2022 14:41,00:25:00,0.41666666700,Afternoon Shift,32.929300,13.070813,,,,
329,1694,--,10/04/2022,10/04/2022 18:21,00:21:00,0.35000000000,Afternoon Shift,33.041572,13.156820,,,,
330,1694,--,10/04/2022,10/04/2022 21:34,00:26:00,0.43333333300,Afternoon Shift,33.014590,13.142568,,,,
331,1694,--,10/04/2022,10/04/2022 22:10,00:35:00,0.58333333300,Afternoon Shift,33.014475,13.142548,,,,
332,1694,--,10/04/2022,10/04/2022 23:27,00:33:00,0.55000000000,Night Shift,33.012115,13.142328,,,,
333,1687,"7.86 km from Sufayyah, Sudan (NW)",10/04/2022,10/04/2022 01:20,00:24:00,0.40000000000,Night Shift,32.921092,13.119618,,,,
334,1687,"7.89 km from Sufayyah, Sudan (NW)",10/04/2022,10/04/2022 01:50,00:16:00,0.26666666700,Night Shift,32.921903,13.119993,,,,
335,1687,"2.33 km from Sufayyah, Sudan (NW)",10/04/2022,10/04/2022 03:55,00:32:00,0.53333333300,Night Shift,32.929710,13.070668,,,,
336,1687,"2.41 km from Sufayyah, Sudan (NW)",10/04/2022,10/04/2022 04:52,00:32:00,0.53333333300,Night Shift,32.928878,13.071240,,,,
337,1687,--,10/04/2022,10/04/2022 06:43,00:40:00,0.66666666700,Morning Shift,33.038857,13.157250,,,,
338,1687,--,10/04/2022,10/04/2022 10:28,00:17:00,0.28333333300,Morning Shift,33.015395,13.143160,,,,
339,1687,--,10/04/2022,10/04/2022 10:45,00:16:00,0.26666666700,Morning Shift,33.015430,13.143183,,,,
340,1687,--,10/04/2022,10/04/2022 13:34,00:20:00,0.33333333300,Morning Shift,33.015915,13.143317,,,,
341,1687,--,10/04/2022,10/04/2022 14:24,00:16:00,0.26666666700,Afternoon Shift,33.015923,13.143302,,,,
342,1687,--,10/04/2022,10/04/2022 15:22,00:56:00,0.93333333300,Afternoon Shift,33.015878,13.143322,,,,
343,1687,--,10/04/2022,10/04/2022 16:26,00:29:00,0.48333333300,Afternoon Shift,33.015813,13.143047,,,,
344,1687,"2.38 km from Sufayyah, Sudan (NW)",10/04/2022,10/04/2022 22:16,00:43:00,0.71666666700,Afternoon Shift,32.928347,13.070863,,,,
345,1687,"2.36 km from Sufayyah, Sudan (NW)",10/04/2022,10/04/2022 23:02,00:21:00,0.35000000000,Night Shift,32.929263,13.070795,,,,
346,1696,--,10/04/2022,10/04/2022 00:21,00:18:00,0.30000000000,Night Shift,33.016945,13.144490,,,,
347,1696,--,10/04/2022,10/04/2022 02:08,01:30:00,1.50000000000,Night Shift,33.016838,13.144443,,,,
348,1696,--,10/04/2022,10/04/2022 06:15,00:19:00,0.31666666700,Night Shift,33.040585,13.157117,,,,
349,1696,"2.39 km from Sufayyah, Sudan (NW)",10/04/2022,10/04/2022 14:33,00:46:00,0.76666666700,Morning Shift,32.928200,13.070848,,,,
350,1696,"2.34 km from Sufayyah, Sudan (NW)",10/04/2022,10/04/2022 17:56,00:22:00,0.36666666700,Afternoon Shift,32.929472,13.070693,,,,
351,1696,"2.38 km from Sufayyah, Sudan (NW)",10/04/2022,10/04/2022 18:32,00:27:00,0.45000000000,Afternoon Shift,32.929172,13.071025,,,,
352,1696,"2.38 km from Sufayyah, Sudan (NW)",10/04/2022,10/04/2022 22:39,00:20:00,0.33333333300,Night Shift,32.928115,13.070790,,,,
353,1696,"2.38 km from Sufayyah, Sudan (NW)",10/04/2022,10/04/2022 23:23,00:42:00,0.70000000000,Night Shift,32.928068,13.070757,,,,
354,1690,"7.84 km from Sufayyah, Sudan (NW)",10/04/2022,10/04/2022 01:12,00:21:00,0.35000000000,Night Shift,32.920423,13.119315,,,,
355,1690,"7.89 km from Sufayyah, Sudan (NW)",10/04/2022,10/04/2022 02:23,00:25:00,0.41666666700,Night Shift,32.922003,13.120047,,,,
356,1690,"5.8 km from Al Wilayah al Wusta, Sudan (NE)",10/04/2022,10/04/2022 06:54,00:52:00,0.86666666700,Morning Shift,33.051427,13.014275,,,,
357,1690,"5.89 km from Al Wilayah al Wusta, Sudan (NE)",10/04/2022,10/04/2022 07:39,00:37:00,0.61666666700,Morning Shift,33.052192,13.014575,,,,
358,1690,"5.9 km from Al Wilayah al Wusta, Sudan (NE)",10/04/2022,10/04/2022 08:32,00:41:00,0.68333333300,Morning Shift,33.052283,13.014618,,,,
359,1690,"2.4 km from Sufayyah, Sudan (NW)",10/04/2022,10/04/2022 13:20,01:10:00,1.16666666700,Morning Shift,32.928892,13.071150,,,,
360,1690,"2.35 km from Sufayyah, Sudan (NW)",10/04/2022,10/04/2022 15:07,01:21:00,1.35000000000,Morning Shift,32.928358,13.070525,,,,
361,1690,--,10/04/2022,10/04/2022 16:13,00:20:00,0.33333333300,Afternoon Shift,33.041735,13.156808,,,,
362,1690,"2.34 km from Sufayyah, Sudan (NW)",10/04/2022,10/04/2022 18:26,00:42:00,0.70000000000,Afternoon Shift,32.929508,13.070732,,,,
363,1690,"7.86 km from Sufayyah, Sudan (NW)",10/04/2022,--,02:53:00,2.88333333300,Afternoon Shift,32.921110,13.119612,,,,
364,1683,--,10/04/2022,10/04/2022 00:40,00:40:00,0.66666666700,Night Shift,32.962868,13.174517,,,,
365,1683,--,10/04/2022,10/04/2022 02:01,01:20:00,1.33333333300,Night Shift,32.962777,13.173993,,,,
366,1683,--,10/04/2022,10/04/2022 03:31,00:36:00,0.60000000000,Night Shift,32.962643,13.173002,,,,
367,1683,"2.39 km from Sufayyah, Sudan (NW)",10/04/2022,10/04/2022 05:08,00:23:00,0.38333333300,Night Shift,32.928272,13.070893,,,,
368,1683,--,10/04/2022,10/04/2022 06:35,00:42:00,0.70000000000,Night Shift,32.962818,13.173273,,,,
369,1683,--,10/04/2022,10/04/2022 08:21,00:24:00,0.40000000000,Morning Shift,32.962720,13.172842,,,,
370,1683,--,10/04/2022,10/04/2022 10:12,01:23:00,1.38333333300,Morning Shift,32.962782,13.172630,,,,
371,1683,"2.51 km from Sufayyah, Sudan (NE)",10/04/2022,10/04/2022 18:55,01:34:00,1.56666666700,Afternoon Shift,32.933417,13.072525,,,,
372,1683,"2.35 km from Sufayyah, Sudan (NW)",10/04/2022,10/04/2022 23:08,00:45:00,0.75000000000,Night Shift,32.928283,13.070537,,,,
373,1692,"5.45 km from Al Wilayah al Wusta, Sudan (NE)",10/04/2022,10/04/2022 01:44,00:28:00,0.46666666700,Night Shift,33.048620,13.012238,,,,
374,1692,"7.54 km from Jabal Umm Jidyan, Sudan (SW)",10/04/2022,10/04/2022 06:58,00:54:00,0.90000000000,Morning Shift,33.071882,13.188042,,,,
375,1692,"7.46 km from Jabal Umm Jidyan, Sudan (SW)",10/04/2022,10/04/2022 07:28,00:25:00,0.41666666700,Morning Shift,33.072540,13.188543,,,,
376,1692,"7.49 km from Jabal Umm Jidyan, Sudan (SW)",10/04/2022,10/04/2022 09:02,01:13:00,1.21666666700,Morning Shift,33.072508,13.188238,,,,
377,1692,"7.86 km from Sufayyah, Sudan (NW)",10/04/2022,10/04/2022 12:08,00:17:00,0.28333333300,Morning Shift,32.920313,13.119410,,,,
378,1692,"2.36 km from Sufayyah, Sudan (NW)",10/04/2022,10/04/2022 13:58,00:45:00,0.75000000000,Morning Shift,32.928967,13.070768,,,,
379,1692,"7.59 km from Jabal Umm Jidyan, Sudan (SW)",10/04/2022,10/04/2022 15:43,00:22:00,0.36666666700,Afternoon Shift,33.071490,13.187762,,,,
380,1692,"7.53 km from Jabal Umm Jidyan, Sudan (SW)",10/04/2022,10/04/2022 16:01,00:16:00,0.26666666700,Afternoon Shift,33.071955,13.188070,,,,
381,1692,"7.5 km from Jabal Umm Jidyan, Sudan (SW)",10/04/2022,10/04/2022 17:40,00:25:00,0.41666666700,Afternoon Shift,33.072442,13.188207,,,,
382,1692,"2.38 km from Sufayyah, Sudan (NW)",10/04/2022,10/04/2022 22:16,00:51:00,0.85000000000,Afternoon Shift,32.928308,13.070808,,,,
383,1692,"2.36 km from Sufayyah, Sudan (NW)",10/04/2022,10/04/2022 22:35,00:17:00,0.28333333300,Night Shift,32.929303,13.070803,,,,
384,1687,"5.99 km from Al Wilayah al Wusta, Sudan (NE)",11/04/2022,11/04/2022 00:51,00:51:00,0.85000000000,Night Shift,33.053017,13.014983,,,,
385,1687,"5.85 km from Al Wilayah al Wusta, Sudan (NE)",11/04/2022,11/04/2022 03:14,00:17:00,0.28333333300,Night Shift,33.047967,13.024017,,,,
386,1687,"5.85 km from Al Wilayah al Wusta, Sudan (NE)",11/04/2022,11/04/2022 03:55,00:28:00,0.46666666700,Night Shift,33.047928,13.024030,,,,
387,1687,"5.84 km from Al Wilayah al Wusta, Sudan (NE)",11/04/2022,11/04/2022 04:47,00:51:00,0.85000000000,Night Shift,33.047918,13.023983,,,,
388,1687,"5.85 km from Al Wilayah al Wusta, Sudan (NE)",11/04/2022,11/04/2022 05:38,00:50:00,0.83333333300,Night Shift,33.047963,13.024013,,,,
389,1687,"2.41 km from Sufayyah, Sudan (NW)",11/04/2022,11/04/2022 06:52,00:18:00,0.30000000000,Morning Shift,32.929072,13.071258,,,,
390,1687,"2.37 km from Sufayyah, Sudan (NW)",11/04/2022,11/04/2022 08:28,00:18:00,0.30000000000,Morning Shift,32.928232,13.070740,,,,
391,1687,"7.74 km from Jabal Umm Jidyan, Sudan (SW)",11/04/2022,11/04/2022 10:45,00:19:00,0.31666666700,Morning Shift,33.070190,13.186827,,,,
392,1687,"2.42 km from Sufayyah, Sudan (NW)",11/04/2022,11/04/2022 13:22,00:19:00,0.31666666700,Morning Shift,32.929040,13.071303,,,,
393,1687,"2.4 km from Sufayyah, Sudan (NW)",11/04/2022,11/04/2022 16:22,00:42:00,0.70000000000,Afternoon Shift,32.928193,13.070937,,,,
394,1687,"2.36 km from Sufayyah, Sudan (NW)",11/04/2022,11/04/2022 17:17,00:21:00,0.35000000000,Afternoon Shift,32.929308,13.070852,,,,
395,1687,"2.36 km from Sufayyah, Sudan (NW)",11/04/2022,11/04/2022 18:22,00:25:00,0.41666666700,Afternoon Shift,32.929297,13.070840,,,,
396,1687,"2.36 km from Sufayyah, Sudan (NW)",11/04/2022,11/04/2022 22:24,00:36:00,0.60000000000,Afternoon Shift,32.929317,13.070805,,,,
397,1683,--,11/04/2022,11/04/2022 01:02,00:58:00,0.96666666700,Night Shift,33.066977,13.151128,,,,
398,1683,--,11/04/2022,11/04/2022 01:35,00:30:00,0.50000000000,Night Shift,33.067567,13.151473,,,,
399,1683,--,11/04/2022,11/04/2022 02:57,01:18:00,1.30000000000,Night Shift,33.067988,13.151692,,,,
400,1683,--,11/04/2022,11/04/2022 03:17,00:16:00,0.26666666700,Night Shift,33.068618,13.152325,,,,
401,1683,"2.77 km from Sufayyah, Sudan (NW)",11/04/2022,11/04/2022 06:43,01:20:00,1.33333333300,Night Shift,32.929688,13.074663,,,,
402,1683,"2.78 km from Sufayyah, Sudan (NW)",11/04/2022,11/04/2022 07:07,00:23:00,0.38333333300,Morning Shift,32.929718,13.074702,,,,
403,1683,"2.38 km from Sufayyah, Sudan (NW)",11/04/2022,11/04/2022 08:30,00:40:00,0.66666666700,Morning Shift,32.929192,13.070975,,,,
404,1683,"2.37 km from Sufayyah, Sudan (NW)",11/04/2022,11/04/2022 08:56,00:25:00,0.41666666700,Morning Shift,32.929227,13.070955,,,,
405,1683,"7.73 km from Jabal Umm Jidyan, Sudan (SW)",11/04/2022,11/04/2022 10:15,00:20:00,0.33333333300,Morning Shift,33.070288,13.186898,,,,
406,1683,"2.87 km from Sufayyah, Sudan (NW)",11/04/2022,11/04/2022 13:33,00:22:00,0.36666666700,Morning Shift,32.929902,13.075530,,,,
407,1683,"2.37 km from Sufayyah, Sudan (NW)",11/04/2022,11/04/2022 18:27,01:04:00,1.06666666700,Afternoon Shift,32.929305,13.070893,,,,
408,1683,--,11/04/2022,11/04/2022 22:44,00:20:00,0.33333333300,Night Shift,32.963083,13.176240,,,,
409,1694,"2.32 km from Sufayyah, Sudan (NW)",11/04/2022,11/04/2022 00:50,00:19:00,0.31666666700,Night Shift,32.929372,13.070523,,,,
410,1694,"2.39 km from Sufayyah, Sudan (NW)",11/04/2022,11/04/2022 06:43,00:29:00,0.48333333300,Morning Shift,32.928278,13.070873,,,,
411,1694,"2.37 km from Sufayyah, Sudan (NW)",11/04/2022,11/04/2022 07:20,00:36:00,0.60000000000,Morning Shift,32.929265,13.070908,,,,
412,1694,--,11/04/2022,11/04/2022 11:44,00:25:00,0.41666666700,Morning Shift,33.050855,13.142792,,,,
413,1694,--,11/04/2022,11/04/2022 12:17,00:20:00,0.33333333300,Morning Shift,33.052325,13.143968,,,,
